Despesas por função - educação e cultura - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
BA;2902302;Aratuípe;4999226,87;4948972,95;5985591,44;5982929,61;6131536,94;6996890,28;7012923,78;6932565,61;
BA;2902401;Aurelino Leal;;;;8842176,63;11120657,11;13084422,61;12447136,14;13528792,87;
BA;2902500;Baianópolis;6337276,29;8382494,24;9866222,25;9583797,3;12345915,16;13168928,05;12279677,69;13097336,44;
BA;2902609;Baixa Grande;9638748,95;12579445,8;14091998,65;14946801,79;16801219,14;19183982,86;19527096,49;18292682,36;
BA;2902658;Banzaê;8427743,67;10320652,73;10321666,98;11920329,46;11858415,05;12570592,36;14935405,52;14902681,6;
BA;2902708;Barra;30837831,59;38121558,91;45113697,41;47002324,89;50141584,15;53762545,38;58905497,74;55490123,08;
BA;2902807;Barra da Estiva;11063299,26;12416920,86;15079086,76;16113460,93;17184693,39;18788545,85;21463557,93;22267409,04;
BA;2902906;Barra do Choça;22583275,62;24877931,09;29283744,43;31196422,82;34572298,33;36476331,33;34367355,89;39442427,6;
BA;2903003;Barra do Mendes;7144690,92;9104085,86;10618302,99;10773291,47;13079946,96;12648141,33;13054470,07;13326436,71;
BA;2903102;Barra do Rocha;4797621,82;3913135,3;3971780,3;4162167,17;6712912,89;8786662,46;9148358,57;6639361,64;
BA;2903201;Barreiras;53132774,83;64627238,07;73057963,95;81194734,04;90391566,86;100599046,61;99044732,87;118356954,43;
BA;2903235;Barro Alto;6923327,94;9049371,08;0;10180928,8;11896873,72;11508723,45;10283163,94;12011941,13;
BA;2903276;Barrocas;11311117,87;11852068,08;11805324,49;12877529,25;12952341,01;14751062,19;15903789,56;15522732,79;
BA;2903300;Governador Lomanto Júnior;4365296,33;;;5904028,68;7054890;8063454,18;9483705,43;8583380,07;
BA;2903409;Belmonte;10675444,69;15771673,66;19680880,97;17454513,58;;22816518,81;25534109,05;25562534,12;
BA;2903508;Belo Campo;8885227,08;10116412,24;11327876,12;11444070,19;13943549,03;13227645,35;16497546,35;20320660,68;
BA;2903607;Biritinga;8026025,75;12350841,43;13054919,46;13450075,6;14651084,64;16203109,26;18220271,61;21104413,5;
BA;2903706;Boa Nova;8981436,12;10722133,09;11756959,55;12837207,19;;13733042,31;14815718,67;14685825,68;
BA;2903805;Boa Vista do Tupim;11712121,86;15420621,01;15704522,52;16588897,28;16762949,93;19271574,08;18349044,8;19904753,68;
BA;2903904;Bom Jesus da Lapa;27905296,77;33950026,99;;40354819,34;;58283000,52;81994553,63;64673535,75;
BA;2903953;Bom Jesus da Serra;6002511,77;6878026,6;7666616,56;8224139,31;9410400,23;10147837,66;10075166,31;9678218,99;
BA;2904001;Boninal;7102947,91;9177944,81;10328210,47;9929522,79;10358129,71;11003477,38;11631238,32;11911798,57;
BA;2904050;Bonito;9480673,98;;12752863,86;;;15449955,79;18912501,34;19755620,09;
BA;2904100;Boquira;10648105,39;12678141,67;14689995,88;14650061,53;17998204,26;16712821,93;18400058,76;20110313,57;
BA;2904209;Botuporã;7117115,77;9376854,86;10357766,29;12353791,58;13920783,42;14981536,51;18857489,45;17274305,54;
BA;2904308;Brejões;8266077,96;9580055,41;11012008,69;12370848,79;15336057,99;14301026,31;;15724843,83;
BA;2904407;Brejolândia;4058951,11;4399272,51;5692631,18;6397615,59;7106880,82;9283494,09;8487403,34;9986199,99;
BA;2904506;Brotas de Macaúbas;6979747,3;8659483,41;11479877,89;9302245,63;10234457,63;13205830,28;11751155,98;12657699,92;
BA;2904605;Brumado;26062718,57;32342345,41;38636333,92;39702954,29;42956966,65;44763934,1;47868937,3;49735619,14;
BA;2904704;Buerarema;7688216,11;9202491,84;10475860,27;10605742,22;11216535,99;11822917,27;8838609,28;11835420,29;
BA;2904753;Buritirama;12630257,09;16180454,01;18732672,9;16469785,08;18791742,1;19606269,97;18928498,68;20618668,55;
BA;2904803;Caatiba;4752000,24;5932570,12;6912534,16;6911607,27;9318353,53;8868909,18;7959433,67;;
BA;2904852;Cabaceiras do Paraguaçu;7983164,08;10243903,64;14645290,24;;;;11408990,84;20893330,87;
BA;2904902;Cachoeira;12086149,17;16526138,2;16652930,37;;20092613,63;20396112,12;20063991,9;22101203,8;
BA;2905008;Caculé;9066281,78;11225467,96;13893503,18;12614588,96;13418898,54;14327094,18;15060737,78;16152367,37;
BA;2905107;Caém;6928882,21;7282182,93;8839001,62;8313103,99;10766423,56;11280971,7;10973043,24;13702310,96;
BA;2905156;Caetanos;6040445,4;6708011,59;;7757883,61;9875348,05;10535947,94;10846990,09;10761598,93;
BA;2905206;Caetité;22283883,6;25581349,85;29809687,32;35045296,13;41451746,92;43079944,62;45243092,16;46173651,35;
BA;2905305;Cafarnaum;9821213,01;12413665,44;13908443,94;12973855,23;16546844,6;15183393,52;17308819,26;17734642,84;
BA;2905404;Cairu;16145724,06;18898865,04;23721771,99;26625015,31;25516203,96;29201200,8;28809118,7;25031405,5;
BA;2905503;Caldeirão Grande;9625663,47;10810961,99;10700923,66;11490286,79;13310480,79;13416306,44;15476515,53;19686720,76;
BA;2905602;Camacan;13977034,54;16415896;19915447,57;21347733,08;21498530,54;21621770,21;24806707,5;25137308,93;
BA;2905701;Camaçari;139208565,27;171003094,38;188445648,79;191586753,96;229774311,06;244693697,61;235315036,87;225466409,26;
BA;2905800;Camamu;20946623,38;25258949,63;;30280995,87;30354401,25;34041224,67;34572735,03;26061822,67;
BA;2905909;Campo Alegre de Lourdes;16830306,5;17041978,26;24619022,14;23271835,09;27394832,22;30239806,9;29238980,79;28174365,49;
BA;2906006;Campo Formoso;35779248,38;45838237,21;56605686,8;50529538,16;51570043,41;58664171,84;64797856,78;64620061,96;
BA;2906105;Canápolis;5828876,12;6664966,59;8083589,5;8047705,63;9014222,48;11696590,14;12744603,98;9955195,05;
BA;2906204;Canarana;12347903,9;16523297,79;16867829,87;17926058,05;18778831,63;20960391,38;20737960,05;23425153,57;
BA;2906303;Canavieiras;11270624,35;14462895,98;17321965,63;17824084,56;19873591,69;21210209,35;22885448,64;25276981,79;
BA;2906402;Candeal;3129888,4;;;4994760,14;5093197,04;5429945,13;6521430,74;6828154,61;
BA;2906501;Candeias;45267860,9;55189349,41;67713050,24;74562516,79;86361457,7;94488059,15;97454333,53;95798605,02;
BA;2906600;Candiba;5967542,81;6693377,91;8467944,41;7416509,65;8392493,45;9004726,04;10775981,25;11923399,04;
BA;2906709;Cândido Sales;15114372,63;19500154,27;22225773,3;25366313,29;25436076,31;27173892,84;25361069,04;27023730,29;
BA;2906808;Cansanção;18142113,18;22204931,76;24990459,23;26843635,95;28490473,27;31798069,2;33421564,61;34796569,85;
BA;2906824;Canudos;7416731,79;9350164,88;9475238,69;11606030,8;12775054,48;16040719,66;18356871,01;17050311,53;
BA;2906857;Capela do Alto Alegre;5468350,09;6829788,02;7061687,99;7792095,66;8052839,27;8986363,07;9667838,01;8942906,33;
BA;2906873;Capim Grosso;11998355,35;13523852,47;16181101,48;16968127,84;18722441,29;18722441,29;22975060,9;25756530,55;
BA;2906899;Caraíbas;5294937,79;6686917,95;;;;;;8525420,7;
BA;2906907;Caravelas;12743860,13;16506160,9;19021582,23;19295927,48;21682820,75;25553191,75;21832936,52;24038100,42;
BA;2907004;Cardeal da Silva;6303620,36;3150728,32;7972334,49;9583631,32;8893525,22;8367266,01;9345856,93;9544102,41;
BA;2907103;Carinhanha;15834151,83;19311983,15;24370666,42;27079029,74;30704591,64;30122462,61;31437541,24;29752818,06;
BA;2907202;Casa Nova;31293021,68;38154764,16;43584942,33;51787827,07;56192640,45;60134742,28;70734043,38;60522860,95;
BA;2907301;Castro Alves;12813899,71;17276142,66;17592063,27;18919569,95;20868818,79;21210138,89;19657387,67;21918411,53;
BA;2907400;Catolândia;2556554,33;2766919,49;2924921,93;2924078,31;3740719,15;3904525,75;4202509,3;4770294,08;
BA;2907509;Catu;15798661,58;21389444,94;23948005,27;22606110,75;26594358,76;25466610,05;26387676,71;26174810,28;
BA;2907558;Caturama;4318770,5;6245130,64;6566443,27;5841654,51;6128521,46;7144319,61;7329220,23;7442673,71;
BA;2907608;Central;8220989,5;10443707,74;8644366,79;10630599,71;17134327,4;14042797,24;13965009,87;14732543,18;
BA;2907707;Chorrochó;6457002,55;7840001,63;;8753229,82;10182726,5;11003097,73;12819471,69;11967888,66;
BA;2907806;Cícero Dantas;12973607,42;15813877,31;0;19909151,44;20615323,98;25898571,33;22246293,68;23255039,38;
BA;2907905;Cipó;7930231,87;10609834,5;11103236,63;;0;15677504,08;15552491,92;15558105,12;
BA;2908002;Coaraci;9997357,66;10301450,35;11577319,6;12185739,25;13825596,45;14417834,69;15692905,94;16863487,65;
BA;2908101;Cocos;12195869,17;13669688,38;14810119,69;16218373,2;16159696,84;17298524,48;18802416,73;20083197,52;
BA;2908200;Conceição da Feira;8402533,25;10985895,11;12247745,39;15352573,49;17401669,66;15995627,77;17681698,3;18329332,73;
BA;2908309;Conceição do Almeida;5928256,13;7653185,28;;7678310,76;5347337,27;8699260,54;8445800,41;9686319,24;
BA;2908408;Conceição do Coité;22211629;29120853,25;30558805,91;33208971,48;39078992,97;41622760,59;43714460,09;40125286,12;
BA;2908507;Conceição do Jacuípe;7790597,82;10601628,54;12345092,58;15688480,47;17379713,57;19992501,68;20205579,38;22634464,32;
BA;2908606;Conde;13019767,21;15341157,81;18295292,33;23385191,25;26142662,84;27209747,84;48376772,97;35888388,3;
BA;2908705;Condeúba;9962425,33;11790418,44;12200071,72;13393799,69;16976244,91;16883843,7;18551429,72;16733758,24;
BA;2908804;Contendas do Sincorá;3099411,28;3908248,62;4162436,27;5272208,95;5034709,52;5355923,18;5053021;5358869,24;
BA;2908903;Coração de Maria;10784814,41;12497443,03;11336915,8;14731040,11;17581986,74;18207052,06;19603627,68;19636800,93;
BA;2909000;Cordeiros;4781063;0;7085050;6831055,17;7550645,86;8013065,63;7371007,2;7154540,4;
BA;2909109;Coribe;8207571,61;9609711,88;10765715,97;11210092,49;12826213,23;14008809,16;13236170,93;14694355,44;
BA;2909208;Coronel João Sá;11935787,47;12543918,2;14325468,87;16782003,9;18221649,89;23550484,88;35054040,82;20552118,84;
BA;2909307;Correntina;22288983,52;24179966,98;25318707,04;29247550,81;;40456370,61;39550961,19;43246688,54;
BA;2909406;Cotegipe;7971189,97;9348304,8;11508544,67;12454029,07;14672101,14;14298257,86;15873875,71;17788902,75;
BA;2909505;Cravolândia;2795606,96;3150697,4;3715817,46;5349774,48;5672749,83;6313764,23;;6328561,71;
BA;2909604;Crisópolis;12499738,32;13847601,29;16205136,88;16770018,27;18529465,13;16129569,96;19322167;18880574,97;
BA;2909703;Cristópolis;7594429,72;8869421,52;10287530,82;10356469,33;11981881,85;11877632,2;12330467,26;12069820,72;
BA;2909802;Cruz das Almas;19493102,79;24556864,15;24406105,49;23892032,6;32396052,77;33752225,44;37526196,16;40522428,47;
BA;2909901;Curaçá;18034005,38;23209359,14;23428273,29;;;30688657,11;34520159,85;31458736,47;
BA;2910008;Dário Meira;;;;;;9687191,82;10158825,86;11818664,76;
BA;2910057;Dias d'Ávila;31815640,07;35342738,93;44006241,78;45062815,21;54259792,38;56260271,95;62028759,02;61784474,96;
BA;2910107;Dom Basílio;5835690,09;7866290,59;8912566,13;11136790,27;9408821,87;8742414,03;7604440,36;9402475,14;
BA;2910206;Dom Macedo Costa;2189112,36;2226216,46;2436174,65;2732265,59;3417552,03;3312276,34;3836980,44;3997631,43;
BA;2910305;Elísio Medrado;4050883,6;;;4765535,38;5799001,32;7193861,81;7226692,13;6715154,8;
BA;2910404;Encruzilhada;12365840,48;14539940,13;14730633,03;17705035,42;;24061716,4;19962856,71;22975176,28;
BA;2910503;Entre Rios;21427954,19;26173721,2;33542786,84;30366423,29;33663850,89;32597787,04;33122139;37339036,52;
BA;2910602;Esplanada;21710311,71;25034687,19;26525985,95;31152929,25;32743913,08;32988796,46;35733221,84;34568909,49;
BA;2910701;Euclides da Cunha;28934766,37;34418324,38;39329864,64;40893559,42;45783126,75;50415602,76;74063480,26;76648356,46;
BA;2910727;Eunápolis;45921832,87;58399916,13;58738874,44;58169299,52;68040052,62;83874173;80601323,44;95604299,61;
BA;2910750;Fátima;9730425,96;11823422,59;0;14129390,48;15045481,08;15630818,9;22241537,19;21297422,93;
BA;2910776;Feira da Mata;3162363,78;5459281,17;4020699,02;4461329,49;5529515,49;5692939,97;6403080,9;5989798,04;
BA;2910800;Feira de Santana;125581538,78;142932333,77;162229999,11;194818787,73;225395815,15;247651813,2;249354956,82;278708324,84;
BA;2910859;Filadélfia;8488756;12265395,03;12279482,56;12099710,46;13678332,53;15250715,99;;16211307,58;
BA;2910909;Firmino Alves;2816118,51;3155606,56;3349901,6;4545311,42;4646113,63;5174241,13;5585257,08;6230471,73;
BA;2911006;Floresta Azul;4029763,72;;5323282,39;6530163,6;7510414,41;7090750,36;8275591,23;7077427,67;
BA;2911105;Formosa do Rio Preto;13911660,95;17196291,13;19305892,12;21845746,19;25751316,91;30986360,35;31289460,5;37101715,53;
BA;2911204;Gandu;10358118,76;12629107,72;13740803,52;14938574,84;16150414,63;17741920,3;19438980,35;20905124,24;
BA;2911253;Gavião;2442139,29;3168628,76;4440958,8;;;;;5057943,84;
BA;2911303;Gentio do Ouro;3814093,87;8649534,53;9093688,05;8752966,17;10151374,91;10542476,7;12181310,93;11467139,83;
BA;2911402;Glória;8027315,29;9848696,14;13434991,39;12940525,63;13755664,68;14509646,11;14448791,44;14632714,46;
BA;2911501;Gongogi;3685156,19;4824957,81;6130267,41;5756255,19;6959129,32;7099548,42;8090828,08;8049738,12;
BA;2911600;Governador Mangabeira;11202131,87;12760338,95;13939301,4;16058912,86;15980345,83;17463213,51;19781432,63;18193609,91;
BA;2911659;Guajeru;4299191,74;5059944,08;4527922,16;6325920;8775163,06;7306467,41;6920851,93;6918922,09;
BA;2911709;Guanambi;23832686,66;31782180,42;37485419,14;43671709,95;48496998,66;54886266,42;56454526,42;61811583,94;
BA;2911808;Guaratinga;10489932,36;12677009,06;14958715,07;19324939,56;20109709,07;21977666,41;23314547,05;20551945,91;
BA;2911857;Heliópolis;8925115,41;9857071,05;10982049,5;11240136,64;11292424,73;12344584,81;13491332,77;13054330,91;
BA;2911907;Iaçu;15190300,31;17270001,22;0;20034999,69;22640048,87;23981365,6;25352686,39;26226808,01;
BA;2912004;Ibiassucê;4711736,67;5692545,16;6781991,82;;9131799,91;8324405,23;7563043,02;8615470,81;
BA;2912103;Ibicaraí;9396421,29;11021912,01;;11437365,27;12635728,34;13602468,52;14604943,47;16921971,44;
BA;2912202;Ibicoara;11007163,96;13130454,01;14862816,34;16923374,42;16700957,99;16496814,27;19156838,67;19321448,45;
BA;2912301;Ibicuí;9973782,65;10526933,02;10765927,26;12001097,42;11920173,16;14342311,88;13786868,41;13876711,51;
BA;2912400;Ibipeba;7967637,73;9251258,69;11263851,14;11202523,26;11394046,95;12046884,26;13667518,77;14086689,36;
BA;2912509;Ibipitanga;6707192,35;7327728,4;8823389,14;10137053,94;12093628,99;14263099,06;14878482,73;14153490,54;
BA;2912608;Ibiquera;2082424,27;2509875,31;3123086,5;2912977,25;2968582,92;3078142,56;3306534,02;4238289,21;
BA;2912707;Ibirapitanga;16613836,37;22065340,22;;23486250,8;24126296,65;27167326,94;30599954,69;27932346,32;
BA;2912806;Ibirapuã;4276487,83;5894220,61;6626556,53;7787962,39;7541855,34;8255074,8;9973744,05;10038319,66;
BA;2912905;Ibirataia;13505206,35;12459121,76;14717648,07;15262372,14;15834940,16;17100139,51;18474530,72;18251493,94;
BA;2913002;Ibitiara;8906058,99;11288302,28;11449383,11;23892032,6;32396052,77;18194467,28;20588680,08;16118032,07;
BA;2913101;Ibititá;9141669,98;11161385,43;;13064713,72;15380565,41;7815791,53;16487603,42;29411425,81;
BA;2913200;Ibotirama;11133510,69;13920017,75;16037638,09;17806226,55;;19628030,46;31952914,52;26713048,54;
BA;2913309;Ichu;3111462,53;3080527,78;3454389,09;4172726,76;4864164,49;5525388,03;5705216,69;5809506;
BA;2913408;Igaporã;8017737,56;8590891,52;11044110,59;10037826,26;12756057,01;13891565,4;14144193,06;14277886,68;
BA;2913457;Igrapiúna;9052348,44;11259032,12;12583242,34;13234365,52;14744529,34;17149605,39;17919078,81;17776314,94;
BA;2913507;Iguaí;13406978,68;16059720,45;17119309,28;18060007,2;20984676,99;21329556,81;24494618,51;32022432,16;
BA;2913606;Ilhéus;68468416,42;;71970673,53;81269736,04;81220876,32;89750291,08;89677225,04;99168908,56;
BA;2913705;Inhambupe;17428361,02;21401327,24;24370114,73;26919829,03;28836932,17;32099620,53;30198370,63;32721164,05;
BA;2913804;Ipecaetá;12097157,34;11486577,65;15188704,43;12352532,73;20256283,46;18819805,18;19525832,74;14653403;
BA;2913903;Ipiaú;17005417,49;21883446,48;22481402,31;28538336,38;29470769,91;30058428,4;31353474,82;32337561,2;
BA;2914000;Ipirá;26909322,1;32230673,52;39182076,87;39945908,17;43166499,47;44713861,2;47257579,87;49100447,79;
BA;2914109;Ipupiara;4674601,33;5288262,7;6001568,48;6809327,23;7215792,76;975968,43;9020449,74;8207152,06;
BA;2914208;Irajuba;5003906,55;6346158,92;6258661,44;6391137,47;6879351,56;7685295,29;8405027,77;9068201,1;
BA;2914307;Iramaia;8441239,78;9608235,34;9530906,29;0;12097247,15;12935638,76;13661160,72;12733896,53;
BA;2914406;Iraquara;12003206,48;14687940,88;17533263,35;19788727,63;22134382,77;26277147,45;;24118178,92;
BA;2914505;Irará;17516276,17;21334047,32;23525362,32;23003790,87;26412769,26;29398666,03;30417431,45;27846390,2;
BA;2914604;Irecê;20573135,42;25799435,71;31821934,79;32844185,98;39480570,61;43947114,4;49749600,2;52540306,65;
BA;2914653;Itabela;14425620,23;;;20933607,41;23991206,95;24398045,71;;27787597,22;
BA;2914703;Itaberaba;18263830;25878753,78;32139443,77;35081956,69;38287101,31;43274729,75;49421348,45;51028798,47;
BA;2914802;Itabuna;57340291,78;64536401,45;70907345,03;82723804,25;96506200,99;104536194,51;104064720,55;108482284,89;
BA;2914901;Itacaré;15780251,2;17623533,45;;19902746,77;21949558,13;22699551,97;25426078,55;24254625,33;
BA;2915007;Itaeté;8469864,19;10207579,57;9043693,32;12385125,46;13662466,11;14239967,78;14227667,47;14284495,71;
BA;2915106;Itagi;6297455,27;6968883,92;6503531,39;8590026,12;9100690,37;9781688,35;10223035,09;11818369,86;
BA;2915205;Itagibá;10078993,5;9819529,96;11115533,52;10473419,48;17449550,81;16704119,48;15413564,73;15431396,1;
BA;2915304;Itagimirim;4274212,12;5384039,17;6164408,64;6013857,76;7024897;7943813,61;;8488067,54;
BA;2915353;Itaguaçu da Bahia;7715651,07;11018331,61;11728171,08;11095990,5;13831951,97;13736729,95;16011254,35;13752696,31;
BA;2915403;Itaju do Colônia;4306104,03;5295200,24;6346197,74;6629812,92;7085161,8;7883905,89;7354216,27;7755361,5;
BA;2915502;Itajuípe;10187115,16;11758568,41;12471302,73;14539733,74;14964406,98;16327707,84;16688493,82;16136204,34;
BA;2915601;Itamaraju;24095166,52;29387276,44;34083498,76;0;39187726,45;49655789,21;52524127,95;49435083,3;
BA;2915700;Itamari;6494093,88;8102580,55;5217450,09;8781323,99;8563656,55;10721592,41;11386494,09;10468550,52;
BA;2915809;Itambé;12173382,45;14432978,23;;17814636,06;17079028,25;18780353,98;18790693,25;20319782,68;
BA;2915908;Itanagra;4350356,19;6386420,87;;;5276289,78;;;9702278,9;
BA;2916005;Itanhém;9652785,02;11188463,69;12067607,77;14337099,4;13246824,46;14809940,21;16236421,7;18402941,37;
BA;2916104;Itaparica;9543979,25;9543979,25;11707760,22;11944045,12;16173142,74;16917644,17;17998074,52;19790196,53;
BA;2916203;Itapé;4203770,82;5558649,35;6109166,29;7082341,06;7388921,01;7778293,98;11211137,69;11048068,32;
BA;2916302;Itapebi;7412651,32;7818472,27;;;9915085,11;9706152,7;9830638,51;15624589,8;
BA;2916401;Itapetinga;24934100,16;23543610,52;26976084,38;26789764,19;42134313,41;40944822,75;;48902585,87;
BA;2916500;Itapicuru;18811143,01;21288134,99;21130520,8;28325182,78;27292883,18;26599739,57;29948822,02;31598508,59;
BA;2916609;Itapitanga;7023030,84;7123723,93;7658442,32;7107267,04;9175695,15;9057995,52;9160462,09;;
BA;2916708;Itaquara;3639653,72;4545930,17;4758860,71;5061737,23;6664023,01;;6914856,08;6890454,95;
BA;2916807;Itarantim;8920340,14;10904342,67;;13664446,51;15053390,95;17509773,01;16868770,78;17995702,91;
BA;2916856;Itatim;8955549,28;12411886,58;13896018,21;13800670,81;20880805,17;15706529,32;18379172,7;22502028,71;
BA;2916906;Itiruçu;5657857,12;6297139,81;7059048,63;8170179,57;8030743,44;8100430,82;9086205,2;8628904;
BA;2917003;Itiúba;20329893,93;23011002,4;26098948,78;28575258,88;34593950,25;33774477,8;59181293,75;42055993,02;
BA;2917102;Itororó;9929030,8;11383398,2;;12935392,74;14085390,73;16295263,26;13787608,52;14858558,4;
BA;2917201;Ituaçu;10402743;12198191;15765443,51;15228025,62;18141023,23;18667616,42;19120169,1;17351283,85;
BA;2917300;Ituberá;14262207,51;17842625,7;21028842,86;21871984,3;21275412,69;23079264,99;24236410,82;23808638,71;
