Despesas por função - saúde e saneamento - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
BA;2902054;Araças;6199367,59;;;5303329,65;6791709,53;7794660,26;6799942,28;7306266,54;
BA;2902104;Araci;11486329,81;12501929,07;14594930,82;17115168,6;20642056,32;22839759,53;20178315,42;19895721,21;
BA;2902203;Aramari;2371482,86;2669676,19;3031693,19;3540495,04;3909395,69;4088399,47;4551721,3;4612307,03;
BA;2902252;Arataca;2667013,2;2667013,2;;3565149,99;4898256,83;4972731,21;4829223,23;5328734,57;
BA;2902302;Aratuípe;2527567,28;2808946,22;2821033,04;3439657,87;3423856,6;3592499,12;3318202,72;3899789,2;
BA;2902401;Aurelino Leal;;;;5082849,29;6341554,33;7146284,49;6929040,86;7883965,3;
BA;2902500;Baianópolis;4484313,31;5295953,73;5797575,74;5017009,75;6078329,74;6785190,16;7349223,38;7159678,66;
BA;2902609;Baixa Grande;4369445,36;5531113,2;7515436,48;7276730,35;8005816,88;8881564,55;10121822,54;10191550,55;
BA;2902658;Banzaê;3027080,26;3544023,63;4002783,16;3856727,43;4048610,03;4719070,77;5084351,15;5582790,75;
BA;2902708;Barra;9286051,64;11036098,67;13183191,2;13290344,3;15232229,64;15708529,05;19000238,5;17632739,12;
BA;2902807;Barra da Estiva;6086472,23;6670188,19;6533388,65;7904716,59;7951989,55;8274070,83;9730559,4;9282281,53;
BA;2902906;Barra do Choça;10271209,89;11350409,43;12119609,62;12894556;13941894,21;15073606,42;11928540,28;15008226,19;
BA;2903003;Barra do Mendes;3971190,5;4831252,16;5936381,56;5292880,93;6283365,68;6457629,09;7137487,96;7692361,99;
BA;2903102;Barra do Rocha;2020695,66;943735,88;1112481,21;1322714,35;2815813,81;3212522,76;3833566,83;2903164,84;
BA;2903201;Barreiras;63288390,15;81286583,16;89041102,51;88522189,55;105731725,6;109557898,3;110774635,27;102084151,7;
BA;2903235;Barro Alto;3321651,84;3606573,56;0;4750925,21;6394017,68;5652877,08;5572346,36;6422014,91;
BA;2903276;Barrocas;7434959,62;7612744,86;7014907,34;8594733,74;7238206,31;7519694,66;7652427,26;8252175,08;
BA;2903300;Governador Lomanto Júnior;2458075,9;;;3359033,89;4456942,3;3253934,8;3897105,76;4010494,04;
BA;2903409;Belmonte;7106216,35;8684561,05;9507729,11;6977697,1;;12307190,63;13039532,79;14058069,93;
BA;2903508;Belo Campo;6675746,29;7817075,99;8213726,47;5088276,79;11240096,75;10008650,68;11987926,07;10857882,56;
BA;2903607;Biritinga;3932808,81;4641401,53;5446236,76;6127550,06;5572418,15;6755247,82;7376593,99;8793962,49;
BA;2903706;Boa Nova;3818781,8;4514261,27;5422936,02;5262945,6;;6086648,72;6506295,9;6140635,77;
BA;2903805;Boa Vista do Tupim;5467481,93;6568890,02;7477568,33;8163986,8;8526389,64;7749590,62;6924082,47;8329209,75;
BA;2903904;Bom Jesus da Lapa;38173874,88;34123666,04;;33072767,58;;45457382,76;54301398,5;56215260,53;
BA;2903953;Bom Jesus da Serra;4124460,02;3439416,55;4118277,93;4138834,72;5519494,41;5439808,59;6344177,79;6288527,89;
BA;2904001;Boninal;4230153,19;4699083,56;4913753,4;5220339,79;5882568,72;6185270,49;6339087,47;6343959,4;
BA;2904050;Bonito;5044535,79;;6197984,89;;;6853308,33;8791718,45;8741375,01;
BA;2904100;Boquira;6182469,38;6151024,87;6286701,86;7054310,88;8796760,71;7725958,46;7691755,46;9344307,63;
BA;2904209;Botuporã;3200620,85;4513831,41;4890894,7;5522888,88;6706108,75;5899761,77;6438013,13;6723177,31;
BA;2904308;Brejões;3847714,47;4132918,63;5313492,32;6256941,18;6849614,33;6630443,83;;6687496,88;
BA;2904407;Brejolândia;2161581,53;3126761,43;4204636,26;4164964,17;4611985,17;5354602,99;4976930,76;7965195,57;
BA;2904506;Brotas de Macaúbas;2834257,64;5024967,87;6001465,22;4956822,59;6082760,35;0;5668103,05;5849243,45;
BA;2904605;Brumado;23455169,57;26803900,36;34683186,38;36962075,5;42900898,68;39803922,95;46940002,45;47258764,35;
BA;2904704;Buerarema;3624133,26;4203881,81;5049766,55;5003276,74;6339567,03;5764103,05;6916878,3;6270573,54;
BA;2904753;Buritirama;4529466,17;4803515,71;5204189,28;6026863,57;7508380,89;3603561,88;8094456,33;10127639,88;
BA;2904803;Caatiba;4048414,26;4044723,67;4087006,15;4430207,7;4647286,65;4349380,41;4245723,6;;
BA;2904852;Cabaceiras do Paraguaçu;3408437,16;4288510,56;5774879,76;;;;2919481,29;8016646,27;
BA;2904902;Cachoeira;6741066;8018443,37;9296222,99;;12516127,41;11816563,09;12074951,12;11993274,51;
BA;2905008;Caculé;6053701,18;6783523,23;7092948,36;7298001,91;9572230,22;8938630,3;9456036,66;10513490,51;
BA;2905107;Caém;3543814,16;3957486,25;4299662,18;4573229,3;5781306,77;5286056,97;5244734,37;5770088,9;
BA;2905156;Caetanos;3003647,59;3416128,8;;3790927;5587221,7;5422128,05;5313707,83;5898862,1;
BA;2905206;Caetité;11522426,07;14677024,1;16679252,16;24314963,37;27703422,2;27618914,59;31648756,09;27886534,42;
BA;2905305;Cafarnaum;4643927,13;5653467,9;6385169,03;6746323,58;8115049,03;3979175,15;9671593,02;11264005,79;
BA;2905404;Cairu;7916054,53;9462314,79;11869482,07;12506415,49;11770023,62;13810483,86;13184179,59;13843198,78;
BA;2905503;Caldeirão Grande;3618974,83;4011756,78;4143696,85;4445392,79;5050664,6;2276369,69;6314634,24;6800790,8;
BA;2905602;Camacan;6918440,76;7620034,65;9605284,43;10178336,42;10915361,94;11457100,33;11779853,96;12222970,79;
BA;2905701;Camaçari;117569023,85;127184087,03;129208179,86;138097682,68;160741896,9;186191411,54;186300788,78;194715211,17;
BA;2905800;Camamu;5963394,77;6998239,34;;10160772,83;9916905,71;8839185,26;11590677,41;9665589,87;
BA;2905909;Campo Alegre de Lourdes;7437411,25;8041425,45;9746517,85;8929333,58;9735462,48;10473476,49;10221408,73;10135175,27;
BA;2906006;Campo Formoso;12364304,49;14873659,28;17572342,59;17931792,84;20476988,18;25164255,52;22333451,21;22990977,09;
BA;2906105;Canápolis;4062554,01;4609258,28;4499695,64;5457313,88;5410297,77;5904447,73;6950080,87;5124422,38;
BA;2906204;Canarana;5344472,37;6752536,93;6621888,43;7465845,23;8399812,83;9333406,42;9211116,79;10776105,32;
BA;2906303;Canavieiras;9143459,66;9692240,22;8227429,82;8117177,04;9424361,84;9975121,4;10496641,9;11804183,92;
BA;2906402;Candeal;2163470,58;;;2963958,14;3365939,42;3382355,38;4344456,95;4237259,61;
BA;2906501;Candeias;29990193,3;34202433,63;37977933,04;46786031,27;23529823,14;57081580,75;51622099,44;49210867,65;
BA;2906600;Candiba;2705035,13;3166482,62;3711598,9;3377192,3;3933331,81;4408157,1;4592422,52;6251618,83;
BA;2906709;Cândido Sales;7559256,71;9099427,31;9995109,29;9503175,19;11561051,17;12383099,6;8443353,73;11785467,15;
BA;2906808;Cansanção;790157,12;8049927,76;10664455,56;11897614,41;12966754,36;11779980,79;14114105,63;15117465,03;
BA;2906824;Canudos;5279422,45;5943249,18;6382970;6714042,17;7868795,95;9275352,78;9744576,67;9224398,95;
BA;2906857;Capela do Alto Alegre;2747026,05;3191498,02;4538536,39;4643910,68;4734079,45;5157063,11;5756120,75;6082579,56;
BA;2906873;Capim Grosso;6763393,66;8759055,58;10319710,04;11616079,21;14677465,01;14677465,01;14348198,41;15660263,3;
BA;2906899;Caraíbas;2594620,88;2922136,42;;;;;;4548042,06;
BA;2906907;Caravelas;6846295,94;7896412,01;8725635,36;9137993,34;9979567,73;9214783,62;9589433,74;12365432,59;
BA;2907004;Cardeal da Silva;2529741,82;7761054,2;3707584,15;3906654,9;4386995,72;4442312,08;4721922,41;4547725,92;
BA;2907103;Carinhanha;7042892,97;9222273,72;10719665,4;10627315,71;11269482,59;14039417,13;12786390,03;11587016,67;
BA;2907202;Casa Nova;17969723,8;18206587,16;22909670,26;22591697,32;26515426,65;24065073,64;47779064,56;35670605,72;
BA;2907301;Castro Alves;4676106,62;6057878,68;7329462,8;7662108,16;9453685,35;8313118,29;2510841,72;9656914,56;
BA;2907400;Catolândia;1434430,48;1683684,59;1974704,72;1749340,85;2168665,24;2737910,3;2373839,03;2697645,26;
BA;2907509;Catu;19184998,09;27536340,1;32006126,73;31391999,78;34688274,97;35811976,84;34026717,39;36842891,44;
BA;2907558;Caturama;2853300,72;3337792,16;3399361,57;4260254,09;3872473;4439609,39;4569141,45;5771081,06;
BA;2907608;Central;4652941,15;5097973,73;5095791,72;5356456,69;6440165,67;7356530,13;7841869,92;8171123,52;
BA;2907707;Chorrochó;3748751,63;4376205,79;;6260600,48;5923895,07;5621310,97;5753932,62;5829662,54;
BA;2907806;Cícero Dantas;6583849,87;7011500,73;0;8956527,82;11831257,87;12884377,44;11941664,37;13040841,57;
BA;2907905;Cipó;4704585,38;5031863,86;6018484,18;;0;7244790,86;7185382,5;7437649,4;
BA;2908002;Coaraci;6536883,05;4409990,46;5788475,02;7037042,22;7384124,11;9258193,55;8888788,3;10303975,66;
BA;2908101;Cocos;5458553,41;7146303,6;7121780,26;8503994,19;9889542,78;10437682,25;10602853,53;12192838,81;
BA;2908200;Conceição da Feira;5381191,03;6541900,04;6972692,53;8915421,64;10092410,73;9679678,28;10808333,5;10945064,73;
BA;2908309;Conceição do Almeida;3768416,91;6234122,58;;8972431,6;2363938,49;8781860,14;9438533,51;9458320,7;
BA;2908408;Conceição do Coité;6020105,85;11997809,24;13030617,92;12085764,24;20066981,04;13918420,78;17660909,41;17186837,45;
BA;2908507;Conceição do Jacuípe;6930152,94;7811306,48;8585301,17;11599029,97;15852963,93;18091365,58;17345134,84;18804414,72;
BA;2908606;Conde;3340662,16;4065574,58;4165869,12;8014033,49;10501672,68;11986616,35;15304019,77;13132178,39;
BA;2908705;Condeúba;4525785,28;4880576,23;6981950,14;7664010,58;8734613,84;8292236,8;8123710,85;9091958,13;
BA;2908804;Contendas do Sincorá;2053962,69;2479873,08;2851224,2;2548926,99;3129070,47;2681822,59;3325406,98;3390036,47;
BA;2908903;Coração de Maria;5865027,89;6321272,55;8262497,88;6899821,83;8429591,71;9018331,21;8674689,5;9042156,6;
BA;2909000;Cordeiros;2826865;0;3499720;3810607,48;3996341,54;4236553,64;5001492,59;4263905,42;
BA;2909109;Coribe;5296147,47;5794507,02;5672324,88;7236987,67;8239175,78;8916106,39;9323994,05;10265621,03;
BA;2909208;Coronel João Sá;65603063,44;9497177,6;6042616,75;6804571,11;4546830,97;6498904,56;6847282,12;4426102,91;
BA;2909307;Correntina;11937932,52;12865539,3;14918189,6;15482952,3;;20551998,93;23197626,48;26603539,13;
BA;2909406;Cotegipe;3281730,62;4158709,4;5053624,26;5121711,36;6194250,28;6475275,9;6880622,42;6598529;
BA;2909505;Cravolândia;807379,45;1152340,4;1430864,01;2961117,13;2705586,08;3397290,7;;3682531,03;
BA;2909604;Crisópolis;5297128,72;5477579,93;5478240,7;7799752,81;9510379,92;6342072,09;9016984,48;10411614,39;
BA;2909703;Cristópolis;4366241,79;4535160,59;5184898,22;4898089,51;7120396;7683013,25;8480431,06;8480101,66;
BA;2909802;Cruz das Almas;17179515,46;19067682,1;18954171,69;18937286,78;26363789,48;23659454,39;37194232,47;35047428,97;
BA;2909901;Curaçá;9334250,66;10066609,59;4482380,61;;;15777250,87;16178585,43;11390840,88;
BA;2910008;Dário Meira;;;;;;4784333,35;4692365,66;5891106,7;
BA;2910057;Dias d'Ávila;22622468,99;8664466,66;11352796,34;27917189,59;32742566,57;35131299,68;35617325,77;35609646,23;
BA;2910107;Dom Basílio;4821170,51;6368193,74;6216632,41;9577882,66;8421395,43;8841505,86;8173046,53;7679432,61;
BA;2910206;Dom Macedo Costa;1658830,91;1923721,05;1718615,6;2683146,4;2868602,66;2888810,71;3111770,28;2915547,75;
BA;2910305;Elísio Medrado;2168004,95;;;3529546,4;4728970,67;4241333,4;4574659,57;4605385,74;
BA;2910404;Encruzilhada;7931326,47;8065773,74;8336082,84;8289143,84;;9593884,99;10337648,36;10837262,25;
BA;2910503;Entre Rios;11598136,37;12265533,68;14016352,34;15235031,98;16659184,44;19506674,26;17061897,83;18453966,84;
BA;2910602;Esplanada;11880433,05;12343048,11;14054927,56;19899122,15;12815414,48;16509503,58;17134053,13;16787042,39;
BA;2910701;Euclides da Cunha;12871838,78;13381494,07;19794408,4;19143388,66;22604235,39;24972037,47;29831964,93;25943194,39;
BA;2910727;Eunápolis;47714084,54;53394544,4;53905683,86;72564506,2;68528887,74;73307800;70030669,13;80224745,77;
BA;2910750;Fátima;4724680,22;5714671,61;0;7354670,18;8182654,59;8497716,24;9755954,85;9621128,63;
BA;2910776;Feira da Mata;2377729,72;3030487,06;3077811,66;3133254,15;3605399,33;3500696,86;3800909,12;4160487,52;
BA;2910800;Feira de Santana;194480479,86;236716322,6;249405321,12;257610561;303478488,1;313316394;330603299,7;364483551,5;
BA;2910859;Filadélfia;5370527,85;5517116,06;6061932,86;7006154,5;9339057,13;9777963,91;;11201093,86;
BA;2910909;Firmino Alves;1773748,06;2081866,44;1915202,85;2558016,65;2709370,69;2641115,09;2940550,29;2913062,38;
BA;2911006;Floresta Azul;2708561,54;;3344542,1;4138653,72;4428046,47;4263721,24;4544793,58;5060609,59;
BA;2911105;Formosa do Rio Preto;10563198,23;14593732,79;18053721,69;17232163,39;17563754,11;17358445,26;17203957,18;23260737,54;
BA;2911204;Gandu;10025279,05;11995335,63;10913658,38;12844391,38;13986831,44;12876576,13;12488343,42;13447949,57;
BA;2911253;Gavião;1874066,68;1927635,19;2223433,54;;;;;2741568,72;
BA;2911303;Gentio do Ouro;2617430,35;3781929,97;4122293,56;4388932,26;4416834,03;4763339,43;6052530,39;5331957,43;
BA;2911402;Glória;4742128,42;6948578,87;6752289,71;8765849,53;10050580,49;7803728,47;7653560,38;7260376,07;
BA;2911501;Gongogi;2672038,56;2590767,75;3284467,73;3386037,85;3761644,58;3575378,62;4339955,89;4036799,86;
BA;2911600;Governador Mangabeira;5358249,81;6656797,84;7280147,23;7632750,57;8682483,52;8557839,62;9804123,6;12444471,39;
BA;2911659;Guajeru;2589808,98;3254272,57;3227492,48;3797885,22;3807760,66;3897952,69;4805289,15;4719920,37;
BA;2911709;Guanambi;18061639,06;27437842;31638113,27;34312868,96;39591322,04;42819323,6;51929660,82;52476837,89;
BA;2911808;Guaratinga;5693069,62;6322850,77;7393508,15;7621953,6;7852310,94;7320491,39;9815747,95;10953802,75;
BA;2911857;Heliópolis;2708281,59;3054950,15;3689858,76;3686876,45;5480810,76;5487740,95;6457490,84;5824557,33;
BA;2911907;Iaçu;8670000,02;9156709,91;0;11749038,21;11995598,2;11555374,23;12761423,61;13685319,07;
BA;2912004;Ibiassucê;4426681,28;4422473,11;4826032,44;;6009686,19;5855162,37;5804735,78;6589575,63;
BA;2912103;Ibicaraí;10211814,32;12325363,61;;11927103,6;15205701,89;14542008,78;13513355,81;17329535,9;
BA;2912202;Ibicoara;4820542,24;6263179,28;6041241,56;8450920,8;8930168,19;7619844,72;9123296,37;10483644,47;
BA;2912301;Ibicuí;5090381,35;5361486,79;4670416,56;6075841,08;6078656,88;6505165,86;7159817,91;6655265,18;
BA;2912400;Ibipeba;4313992,18;5310340,38;5973935,18;6396481,01;8298537,9;7973539,05;9853501,81;8694314,96;
BA;2912509;Ibipitanga;4183777,05;4918386,06;5519437,87;6308136,38;5971221,23;6367650,99;7094068,18;9042713,36;
BA;2912608;Ibiquera;1571847,64;1896005,26;2365550,59;2246156,72;2230355,4;2750460,47;3162247,39;3653525,18;
BA;2912707;Ibirapitanga;6031353,13;5638199,12;;7280724,23;9491063,59;9523263,52;10587800,72;9572594,55;
BA;2912806;Ibirapuã;2932463,23;3652191,01;4712842,88;4994878,24;5582259,6;5713436,9;6230286,67;7210814,49;
BA;2912905;Ibirataia;4794969,22;3194749,7;4450560,61;4806053,84;9613638,73;9532330,97;9516608,53;8919343,85;
BA;2913002;Ibitiara;4292883,95;4845484,33;5156219,03;18937286,78;26363789,48;8360979,6;11116171,78;6509154,7;
BA;2913101;Ibititá;3625414,48;4266073,2;;5839685,85;6924119,45;9280543,57;8735456,88;9720217,17;
BA;2913200;Ibotirama;6151377,46;8529838,47;9993110,4;10460592,89;;11758572,5;15669682,07;14844494,22;
BA;2913309;Ichu;2732340,41;3281829,47;4009893,92;3934713,13;4158664,98;3606519,26;3623435,5;4598094,56;
BA;2913408;Igaporã;6099951,59;6878755,42;7372905,66;7689116,72;9748101,94;11023150,23;11720873,18;11112744,5;
BA;2913457;Igrapiúna;3666762,26;4370766,99;4265512,87;4841501,8;6372883,17;6964089,53;7047966,87;6164835,8;
BA;2913507;Iguaí;5169193,47;5474241,48;5778209,95;6579353,11;7505685,92;6657504,39;7177614,92;9065173,37;
BA;2913606;Ilhéus;87118704,15;;65724893,09;70659099,36;86728351,87;99271226,75;100021066,89;85488618,49;
BA;2913705;Inhambupe;8713549,38;8792686,67;9177065,43;12358158,6;13683780,23;11688675,05;10912844,95;12856402,55;
BA;2913804;Ipecaetá;3510975,82;3791322,87;4278911,31;5062643,46;5672786,58;7052176,74;8370011,37;5896409,54;
BA;2913903;Ipiaú;8540278,31;8372585,05;8956195,97;12332221,28;13635576,31;14502485,39;13650112,44;15670310,06;
BA;2914000;Ipirá;13866569,5;15482995,13;17245315,51;17028120,69;20120966,99;20367631,13;21477176,17;21917406,11;
BA;2914109;Ipupiara;4652512,44;6685077,57;7136943,66;5605183,38;6690555,01;6530283,45;8846267,51;7496095,32;
BA;2914208;Irajuba;2168382,93;2969393,16;2875626,89;3731789,57;4625241,17;3814499,46;4966393,3;4937217,86;
BA;2914307;Iramaia;5397926,34;5033421,15;5625682,57;0;6300680,25;5812621,55;6222444,52;4935513,71;
BA;2914406;Iraquara;6190830,81;6475219,54;7807760,22;7790581,77;9635879,37;10313143,33;;7842014,97;
BA;2914505;Irará;8345360,44;8379620,97;10676865,58;10163336,78;10888790,82;10543874,61;12631507,74;12199045,37;
BA;2914604;Irecê;43693538,5;48511011,68;48477274,16;27036028,48;40229077,6;41828541,46;49734223,35;45695563,02;
BA;2914653;Itabela;9792120,79;;;11103955,02;16855374,76;17407764,02;;20638330,01;
BA;2914703;Itaberaba;18969461,26;22011188,36;23099370,73;23633806,1;28503077,59;26924106,39;37536760,38;36724816,35;
BA;2914802;Itabuna;39862312,47;79082243,15;79091180,44;106734146,67;213608278,19;214341267,67;210857622,69;203677535,2;
BA;2914901;Itacaré;1794644,61;1901944,83;;3576462,54;6308286,84;6347417,06;7219253,81;10689226,38;
BA;2915007;Itaeté;4731633,66;4830701,1;4054291,96;6677378,25;7995723,7;6273390,85;8903299,1;6867762,51;
BA;2915106;Itagi;4946147,31;4610320,38;4703667,28;5387981,78;5444906,83;5420727,26;5332768,23;6033715,24;
BA;2915205;Itagibá;1098992,36;1249104,61;1378427,95;1502373,45;9515654,59;7354127,9;5544389,55;5381981,87;
BA;2915304;Itagimirim;2871333,7;3321468,14;3530948,41;3759138,74;4358867,18;4830980,9;;4437925,28;
BA;2915353;Itaguaçu da Bahia;4403903,03;4960158,22;4815010,78;5610286,95;6633408,61;5836684,82;5648097,39;7353680,45;
BA;2915403;Itaju do Colônia;2373494,65;2692796,48;3333984,78;3969666,6;3500771,86;3731784,7;3545248,52;4029241,49;
BA;2915502;Itajuípe;5396449,57;6200911;5811346,31;325084,29;7311960,07;7428732,98;7829318,9;7027822,78;
BA;2915601;Itamaraju;18585970,18;22903978,59;25056869,51;0;27729793,72;26859463,5;29200977,33;31115956,6;
BA;2915700;Itamari;3871176,8;4399558,34;3350331,14;5377738,05;5630114,91;4511270,35;5381163,83;4782375,36;
BA;2915809;Itambé;5679963,38;5377889,7;;6479222,26;6993601,41;8311234,77;9016920,16;8155665,15;
BA;2915908;Itanagra;1864283,68;2365529,75;;;1915873;;;3401544,11;
BA;2916005;Itanhém;5017051,63;5824118,96;6758333,48;7889611,1;8455881,71;8560592,69;8409743,4;9585011,19;
BA;2916104;Itaparica;4215438,42;4215438,42;5005024,44;3298934,84;4084317,29;4248893,23;5156082,02;7222774,4;
BA;2916203;Itapé;2768629,7;3034428,74;3346684,93;4257768,94;4541128,21;4356789,67;4427965,98;3903635,98;
BA;2916302;Itapebi;4343696,49;5433390,98;;;5367643,25;5930696,6;6021239,39;7210037,35;
BA;2916401;Itapetinga;18900013,49;7344368,86;15895037,08;39990545,22;37716507,24;42344150,88;;42587597,79;
BA;2916500;Itapicuru;6488159,63;7867635,77;9218213,98;11228302,97;10910008,57;10440154,7;11344876,84;13232099,72;
BA;2916609;Itapitanga;2803707,49;3123953,37;3172571,62;3442264,79;3824530,82;4416257,92;4653809,3;;
BA;2916708;Itaquara;2517721,44;2791146,81;3030123,68;3609639,65;4306068,77;;5206325,94;4874507,03;
BA;2916807;Itarantim;5338862,08;5867686,47;;7958690,82;9816169,06;8131872,8;8313565,81;9693616,87;
BA;2916856;Itatim;3807497,83;4314165,15;5235625,13;6751548,69;7356565,51;7144747,4;7925671,85;8349717,98;
BA;2916906;Itiruçu;4685742,89;4493995,09;4927992,23;5216071,54;6267838,61;5484386,57;7014739,13;6543201,87;
BA;2917003;Itiúba;4363560,16;7101055,24;6972043,04;8371006,68;10680064,56;10860107,53;16274123,63;13791853,13;
BA;2917102;Itororó;5246144,87;6212101,1;;6262899,34;8691197,44;9946129,29;11682681,02;11028125,51;
BA;2917201;Ituaçu;6035619;6965130;7205026,12;7481164,3;8253334,06;8305127,55;10037413,47;9544810,9;
BA;2917300;Ituberá;6647246,61;7088310,58;8070098,6;9312219,63;9998095,31;10156051,17;10683195,97;10865989,3;
BA;2917334;Iuiú;3103597,83;3361971,29;3547826,98;4427500,28;5403224,45;5456257,5;5627094,31;5607200,36;
BA;2917359;Jaborandi;4994308,08;5935484,15;7948690,65;9634125,67;9678989,69;9572869,21;10505619,62;11412137,51;
BA;2917409;Jacaraci;5713134,23;5425238,38;5791557,18;5968198,94;7636515,68;7601613,44;7810755,31;8094736,78;
BA;2917508;Jacobina;23908287,17;28150042,44;30696495,37;28136267,58;34363346,11;41503303,57;45203282,49;49262868,14;
BA;2917607;Jaguaquara;10421371,32;12380261,74;12348487,32;14313929,34;16192592,33;17937228,15;19122831,69;18224107,86;
BA;2917706;Jaguarari;7817290,15;8649587,2;10756133,84;12965511,48;13027188,65;13379420,95;14530744,12;7718766,18;
BA;2917805;Jaguaripe;4498360,37;4513925,84;4669962,86;6258984,26;6743211,49;7750055,54;8800345,09;9831444,35;
BA;2917904;Jandaíra;2932235,69;3645517,79;3961857,64;4651826,64;4689564,41;4462032,96;4930451,25;5968009,14;
BA;2918001;Jequié;59503161,14;61340883,64;73927097,55;61264226,75;67082353,5;72962896,29;84245850,33;78591177,91;
BA;2918100;Jeremoabo;6421921,44;10563721,46;15375891,19;15967251,82;14129239,33;13791927,57;16615176,94;17555316,21;
BA;2918209;Jiquiriçá;3727612,15;3744690,54;4141926,62;4239663,96;6189098,99;6009664,16;5284275,33;7015898,36;
